trial,score,deer.birth,deer.surv,predation.predAtk,predation.predCap,predation.predEff,predators.mort,vegetation.browse,vegetation.capMax,vegetation.vegRate
74,0.614555075448106,0.5012810111554079,0.8758552973761302,0.004374935761886535,0.6842459759883549,0.005247274965151229,0.4274964660850501,0.38841152839898835,286513.74645742343,0.34472234801419127
75,25.37905101728554,0.8037910610357936,0.508729713235357,0.0011760843776488256,0.12020244384359594,0.0001364590285394158,0.21791273410081363,0.0984613568016521,168570.6453297949,0.5670393783778223
76,1.6324851894888441,1.1417434894632263,0.5250457408772119,0.0036398999465595766,0.21161731224417318,0.008067979299139251,0.3326024233757493,0.5103544228978134,233823.27561550718,0.013639057488200325
77,1.8977658052816198,0.6889667258037186,0.9313099796034299,0.0010244490187044772,0.1299025753076985,0.002196928709928591,0.04750070688111672,0.588292796022901,219524.11067593927,0.3310677818396303
78,0.5108276268872102,0.7469104262663365,0.6720598355475285,0.003929444772830865,0.5169575695374359,0.0027081917787976553,0.38015345939198064,0.3438867941332024,139151.65118638898,0.5001311724770039
79,0.7408997098315854,1.2671177739654356,0.8672817194291854,0.0034863912122668657,0.8411483479579576,0.009265955998819523,0.29657457993668723,0.4169107455545733,93061.9081609552,0.09473007205434225
80,1.7030267717401455,1.1375379665265108,0.667463085772862,0.00036340253976783565,0.21443351018911938,0.001466915968626493,0.3743570808723711,0.2561983376961186,265366.799957799,0.11458326179665317
81,47.443257040896505,1.1560002478908875,0.7148114165944243,0.0024719800056902563,0.21710751838725034,0.009969890567292868,0.2379989571040337,0.19069309828059366,250535.37240568933,0.4161214069329961
82,7.925653177921424,0.9237104095651513,0.7040515233537377,0.003720376249193956,0.33472052361914056,0.006247619724985678,0.34498376686899457,0.2687745861375559,146497.29285634332,0.28800317398235264
83,10.62413748806049,0.7318644401579548,0.8989658746410953,0.0005962483925227563,0.2844747809673198,0.004157622809478725,0.4744956453821585,0.042048270851520894,343341.06771300477,0.08979273206451481
84,4.544989687240042,1.2466370418389277,0.7467216798052019,0.001573112355693214,0.17950308784135227,0.0007445781628394127,0.05098222339844809,0.3845052721889883,149688.463908778,0.5816081393835087
