trial,score,best_so_far,peak_timing,best_peak_timing,peak_height,best_peak_height,crash_ratio,best_crash_ratio
319,0.31907191783104794,0.11495107880511861,1,2,0.2783720286985805,0.02725902500264201,0.047054079837634585,0.033598242143165036
320,2.5441270492364327,0.11495107880511861,17,2,0.10348716792988125,0.02725902500264201,0.09999999994714552,0.033598242143165036
321,81.92798172555156,0.11495107880511861,10,2,5.594615113489406,0.02725902500264201,0.11411795554605,0.033598242143165036
322,1.8996037483301824,0.11495107880511861,17,2,0.45088560846131276,0.02725902500264201,0.09999999999796239,0.033598242143165036
323,203.82781724323837,0.11495107880511861,1,2,4.562880462278565,0.02725902500264201,0.8942709701985866,0.033598242143165036
324,45.024930250913336,0.11495107880511861,9,2,1.9190165531913028,0.02725902500264201,0.8248296191421496,0.033598242143165036
325,59.16081009484458,0.11495107880511861,10,2,1.9795437344862288,0.02725902500264201,0.8800346982256242,0.033598242143165036
326,65.65481287539136,0.11495107880511861,10,2,2.291885034632181,0.02725902500264201,0.8335037933841016,0.033598242143165036
327,7.319828271609641,0.11495107880511861,15,2,0.3774545748519219,0.02725902500264201,0.9,0.033598242143165036
328,75.90044286871033,0.11495107880511861,5,2,3.331586233601826,0.02725902500264201,0.6534553197214913,0.033598242143165036
329,3.1611507106289847,0.11495107880511861,15,2,0.22948606458944532,0.02725902500264201,0.09999999975938506,0.033598242143165036
330,14.306049614129305,0.11495107880511861,13,2,0.6930949676681584,0.02725902500264201,0.7737368073725002,0.033598242143165036
331,2.9487276472711716,0.11495107880511861,15,2,0.029720652444611768,0.02725902500264201,0.099999999999997,0.033598242143165036
332,1.0506634041113558,0.11495107880511861,19,2,0.7308655757294997,0.02725902500264201,0.10421799448930702,0.033598242143165036
333,2.51776099686087,0.11495107880511861,16,2,0.15691100290876087,0.02725902500264201,0.09999999999285622,0.033598242143165036
334,1.8020328007059807,0.11495107880511861,4,2,0.5503250800612693,0.02725902500264201,0.07881433162509452,0.033598242143165036
335,1.3137898895111784,0.11495107880511861,18,2,0.5964109552514645,0.02725902500264201,0.038221667510377616,0.033598242143165036
336,1.0197112090860623,0.11495107880511861,17,2,0.4325947801078229,0.02725902500264201,0.1597054784404293,0.033598242143165036
337,0.6459502124746506,0.11495107880511861,15,2,0.6039094182494535,0.02725902500264201,0.9,0.033598242143165036
338,0.7218241549388575,0.11495107880511861,19,2,0.7030422235589011,0.02725902500264201,0.5337976351649111,0.033598242143165036
339,5.627562193527557,0.11495107880511861,5,2,0.10965048064305476,0.02725902500264201,0.8839663999029133,0.033598242143165036
340,23.07089475096053,0.11495107880511861,15,2,1.3704946114319472,0.02725902500264201,0.9,0.033598242143165036
341,32.90093896366519,0.11495107880511861,6,2,1.6283131660002876,0.02725902500264201,0.813615082609006,0.033598242143165036
342,3.542439085051099,0.11495107880511861,10,2,0.05004159577520637,0.02725902500264201,0.8674269912259063,0.033598242143165036
343,2.3502211212110247,0.11495107880511861,17,2,0.15314351261996256,0.02725902500264201,0.09999994839392078,0.033598242143165036
344,53.63253663009525,0.11495107880511861,13,2,3.131503852115696,0.02725902500264201,0.872639728354394,0.033598242143165036
345,17.122002514845324,0.11495107880511861,15,2,0.913102767715829,0.02725902500264201,0.9,0.033598242143165036
346,0.9370422409842459,0.11495107880511861,16,2,0.3983792128152752,0.02725902500264201,0.39091615677982616,0.033598242143165036
347,13.01437747732698,0.11495107880511861,7,2,0.6013921169978529,0.02725902500264201,0.8444910198499669,0.033598242143165036
348,76.84915369087045,0.11495107880511861,15,2,2.5716468675680435,0.02725902500264201,0.9,0.033598242143165036
349,1.3965070031622833,0.11495107880511861,18,2,0.5618724023104246,0.02725902500264201,0.06593201066568952,0.033598242143165036
350,28.597000454590585,0.11495107880511861,9,2,1.755636456695801,0.02725902500264201,0.5820028806272657,0.033598242143165036
351,4.841132403780339,0.11495107880511861,11,2,0.26345590014712417,0.02725902500264201,0.7720390959315181,0.033598242143165036
352,158.58721779936752,0.11495107880511861,1,2,3.933238672185971,0.02725902500264201,0.8920364315168652,0.033598242143165036
353,2.7729068923936735,0.11495107880511861,15,2,0.02348871778174682,0.02725902500264201,0.09999999999710507,0.033598242143165036
354,1.3743496611765966,0.11495107880511861,8,2,0.6462455324281163,0.02725902500264201,0.0007526561578682089,0.033598242143165036
355,1.0113001477164918,0.11495107880511861,17,2,0.42351071657741496,0.02725902500264201,0.6296997293365729,0.033598242143165036
356,1.706728648476088,0.11495107880511861,11,2,0.5267785253051105,0.02725902500264201,0.09999999572910749,0.033598242143165036
357,8.55588436670477,0.11495107880511861,13,2,0.470348602622883,0.02725902500264201,0.6176956840571497,0.033598242143165036
358,0.419122931522545,0.11495107880511861,1,2,0.44066691316281126,0.02725902500264201,0.08527601176868405,0.033598242143165036
359,4.022265658302804,0.11495107880511861,9,2,0.4802476721406309,0.02725902500264201,0.06803602057032002,0.033598242143165036
360,29.415416389770538,0.11495107880511861,1,2,1.1771902110250887,0.02725902500264201,0.8932508607420526,0.033598242143165036
361,4.516480994974986,0.11495107880511861,14,2,0.571397566658427,0.02725902500264201,0.09999999999998246,0.033598242143165036
362,0.4759368780513792,0.11495107880511861,0,2,0.2814389424573396,0.02725902500264201,0.08817298346148197,0.033598242143165036
363,15.219359612377389,0.11495107880511861,4,2,1.8424002003467181,0.02725902500264201,0.17511076924614036,0.033598242143165036
364,1.208958071325866,0.11495107880511861,19,2,0.7180349832032087,0.02725902500264201,0.053551665678466254,0.033598242143165036
365,2.0180399242072813,0.11495107880511861,16,2,0.32504483077443175,0.02725902500264201,0.0999999999526098,0.033598242143165036
366,60.03282386317986,0.11495107880511861,2,2,2.9701811812803007,0.02725902500264201,0.8180925849050147,0.033598242143165036
367,73.66793833829855,0.11495107880511861,2,2,3.183873541088118,0.02725902500264201,0.7941938095873228,0.033598242143165036
368,3.5068797666700027,0.11495107880511861,1,2,0.08846143687043004,0.02725902500264201,0.8932647432333669,0.033598242143165036
369,4.628450057626896,0.11495107880511861,14,2,0.37370299077300123,0.02725902500264201,0.09999999989340468,0.033598242143165036
370,52.25196639243023,0.11495107880511861,15,2,2.650887530573823,0.02725902500264201,0.9,0.033598242143165036
371,39.18832233823099,0.11495107880511861,15,2,1.89206702862508,0.02725902500264201,0.9,0.033598242143165036
372,110.48093494692696,0.11495107880511861,6,2,3.336105902522215,0.02725902500264201,0.8576764370925656,0.033598242143165036
373,26.68961540885345,0.11495107880511861,15,2,1.9656073070570919,0.02725902500264201,0.9,0.033598242143165036
374,9.278181078803764,0.11495107880511861,10,2,1.6611548020852276,0.02725902500264201,0.09999992946410148,0.033598242143165036
375,0.7662872118196951,0.11495107880511861,8,2,0.09596704730153273,0.02725902500264201,0.14842255899682047,0.033598242143165036
376,4.968432101758934,0.11495107880511861,12,2,0.5154692733072105,0.02725902500264201,0.09999997984742606,0.033598242143165036
377,0.5688103376941749,0.11495107880511861,0,2,0.4350369455969581,0.02725902500264201,0.05717720506067028,0.033598242143165036
378,1.2820638682920096,0.11495107880511861,6,2,0.03232090723958478,0.02725902500264201,0.09659982276787235,0.033598242143165036
379,1.5269274335304686,0.11495107880511861,18,2,0.5298584001426706,0.02725902500264201,0.09999999215091594,0.033598242143165036
380,1.5494788815136318,0.11495107880511861,19,2,0.7422486183617318,0.02725902500264201,0.07857492149871437,0.033598242143165036
381,3.342538608259893,0.11495107880511861,11,2,0.11357057540576818,0.02725902500264201,0.8721326741010145,0.033598242143165036
382,1.0269476321705802,0.11495107880511861,15,2,0.4639519833863062,0.02725902500264201,0.9,0.033598242143165036
383,134.38295033903984,0.11495107880511861,1,2,3.6018300774815266,0.02725902500264201,0.8942087346660551,0.033598242143165036
384,129.55297896330364,0.11495107880511861,7,2,3.411805781791962,0.02725902500264201,0.8770091412812996,0.033598242143165036
385,11.846477522091295,0.11495107880511861,15,2,1.356630376052925,0.02725902500264201,0.9,0.033598242143165036
386,33.22330784991251,0.11495107880511861,9,2,1.3562233726510038,0.02725902500264201,0.8608261401600019,0.033598242143165036
387,16.405474659548524,0.11495107880511861,1,2,0.7275283216180778,0.02725902500264201,0.8932524687670476,0.033598242143165036
388,2.4315463071852146,0.11495107880511861,17,2,0.05125927050004262,0.02725902500264201,0.09999999998138659,0.033598242143165036
389,1.7267495983461747,0.11495107880511861,15,2,0.6007043668086679,0.02725902500264201,0.0999999999990832,0.033598242143165036
390,1.8852942722208172,0.11495107880511861,11,2,0.014046376976152825,0.02725902500264201,0.09208605559858374,0.033598242143165036
391,1.4234769231550375,0.11495107880511861,9,2,0.6187644135076408,0.02725902500264201,0.04714668142462125,0.033598242143165036
392,2.1395456300726354,0.11495107880511861,15,2,0.3215793225926967,0.02725902500264201,0.0999999999987778,0.033598242143165036
393,1.85519647999124,0.11495107880511861,18,2,0.5078797902977941,0.02725902500264201,0.09999999999999999,0.033598242143165036
394,1.8538409495950219,0.11495107880511861,16,2,0.5473042951045474,0.02725902500264201,0.09999999998657129,0.033598242143165036
395,86.67886234668204,0.11495107880511861,1,2,2.7291591876651045,0.02725902500264201,0.8932848396058714,0.033598242143165036
396,57.712383245106274,0.11495107880511861,8,2,4.086937141347905,0.02725902500264201,0.02910350410356785,0.033598242143165036
397,114.88546986002635,0.11495107880511861,15,2,3.6624932282477025,0.02725902500264201,0.9,0.033598242143165036
398,1.894547783701547,0.11495107880511861,18,2,0.2675747907565566,0.02725902500264201,0.0999999999256573,0.033598242143165036
399,1.7325994311683732,0.11495107880511861,15,2,0.06464735414605821,0.02725902500264201,0.9,0.033598242143165036
400,1.705824231243076,0.11495107880511861,15,2,0.2610405294671224,0.02725902500264201,0.9,0.033598242143165036
401,0.7873145645413859,0.11495107880511861,4,2,0.37373708448641535,0.02725902500264201,0.05467608075204106,0.033598242143165036
402,81.30460938839663,0.11495107880511861,8,2,2.793398855533429,0.02725902500264201,0.7189900852995081,0.033598242143165036
403,0.8733214527186319,0.11495107880511861,4,2,0.4594299083735782,0.02725902500264201,0.038691525130779676,0.033598242143165036
404,0.8401288405238282,0.11495107880511861,15,2,0.5182995876803723,0.02725902500264201,0.9,0.033598242143165036
405,76.59723288460219,0.11495107880511861,6,2,2.8024683483578876,0.02725902500264201,0.8433797011360683,0.033598242143165036
406,3.18495578133954,0.11495107880511861,1,2,0.1032595751182377,0.02725902500264201,0.8934292449421768,0.033598242143165036
407,31.644624971477572,0.11495107880511861,7,2,1.3824442588636128,0.02725902500264201,0.8142399780879228,0.033598242143165036
