trial,score,deer.birth,deer.surv,predation.predAtk,predation.predCap,predation.predEff,predators.mort,vegetation.browse,vegetation.capMax,vegetation.vegRate
70,12.24057150957007,0.6603156648544745,0.6679411523318757,0.00022825568031907217,0.14869284902697183,0.0001693269995547128,0.1835337723169158,0.05659974065499101,122956.42429303293,0.2453214045766114
71,1.6670121354239862,1.0184504357461166,0.6441978225354431,0.0008685927360656812,0.31998328198807835,0.004376326701492819,0.19351605490658308,0.11067179335972166,176915.39173232854,0.10486226535665347
72,9.350356157241611,0.6308260303101467,0.9293722588688361,0.0004782514580784221,0.5021636049146867,0.0020634664670345047,0.06852054256390995,0.03687273407801635,112856.25577632122,0.14387938898610203
73,3.7750071750329357,0.9377037582507385,0.7063424291447796,0.0009939242045875099,0.11514835921630387,0.0038457728820983513,0.2015794128107407,0.029839516894731036,66433.08891510397,0.17588914139039968
74,3.4231104611270586,0.8703086789332526,0.7549523514067649,0.000860306499160354,0.5945171932567388,0.001596363197164866,0.20525683026803715,0.10451450702604358,87082.45644780416,0.2081481659686839
75,3.2241409904726095,0.7246727434941308,0.6738588183568875,0.0006607677090548447,0.1363814013594824,0.0009516863867995289,0.06876621722529198,0.1895180400650756,148810.7166581454,0.17192618244902608
76,0.8349066296640424,0.7747555734186166,0.681016682094609,0.0007072488740491543,0.4366431569515444,0.0023247534993945116,0.22184623001781067,0.11876223902391266,114060.44455412429,0.05053514452057715
77,3.1409919513348745,0.9967098257120206,0.9267839604559296,0.0004257138271381075,0.3495093082908182,0.0032734101446721554,0.27710286130315154,0.12501160143284437,154539.36319760774,0.23478220889650975
78,6.566580860357754,0.7845670875685395,0.862135202724368,0.0005696378422697734,0.20873582356821296,0.0007093329250560703,0.22216949780302342,0.03318455784414494,68569.1804226977,0.21532623193001194
79,12.71247467330061,0.8962771316070506,0.6281546481647553,4.082092339942944e-05,0.28761576528842486,0.00167937575845567,0.11259197560300098,0.10009443542358512,173121.14888928487,0.18994673699514347
80,1.7070489605924506,0.9451194655319582,0.9327751972322234,0.000999572844460574,0.4197548713667815,0.001420604027238564,0.06005791828615405,0.16719172278123628,175429.33226314042,0.06826537732619704
81,3.03220557797038,1.1496436727560604,0.663521201528094,0.0005857442956525766,0.3991315956997477,0.0025094564307359653,0.0728106015734568,0.13030189788673727,116460.09879019603,0.20125376608251144
82,1.2184852829884063,1.1146398566402116,0.7154312822526379,0.0006939800003094492,0.20851978744880068,0.004731448343859732,0.25339150868449317,0.1340267019042371,99997.00723981104,0.1195922112589301
83,6.9464114588237935,0.7939642717655968,0.939564654383002,0.00040477088194374497,0.3330279387810078,0.004941784152430595,0.21441509662078223,0.06290343143403358,114579.10903220753,0.16001932179435657
84,12.257872201985657,0.8170676154910052,0.8647551039194508,0.000625783333402864,0.46799479483355927,0.001097435367916342,0.1873049097713329,0.03751650827890543,109589.70849591857,0.158518718871439
85,3.4287199478438963,0.6728556500175719,0.940601385537593,0.0006092627954148831,0.18161360428020767,0.0008760530026456388,0.1877097517506675,0.13965000582443446,112573.9314086854,0.23553455216888958
86,1.984354895898267,1.1477579270905007,0.7615067629625741,0.000118348682940468,0.5076787455728956,0.0025420399730652567,0.2291508314979478,0.19845142787904393,71185.10415378271,0.1604502818107466
87,1.3975987134800918,1.1881467795620253,0.6853058171262985,0.0005517138118035893,0.2609723072859324,0.0046171539346646535,0.17706022289822348,0.1669447891153389,92810.9876055929,0.15177440301390235
88,21.74597751766929,1.0740037092018682,0.7452298482429708,0.0009343141452888377,0.329255721695311,0.004120692418609334,0.12070974582070666,0.0552494805644082,163683.2321314306,0.22586525102929522
89,1.129410527673321,0.8937842079934206,0.6520083964339761,0.0005390419971261699,0.23981816793115412,0.0028043953436469736,0.18585751573966824,0.19978046664586777,130432.52668969933,0.10971116995435344
90,8.693230123533324,1.0184990565723429,0.8001291746947153,0.00023432888361183524,0.4765494613045923,0.0003138717655767794,0.23617628789129896,0.037730474741421084,98613.2820274845,0.14106892337330024
91,11.192755233069432,0.9982132976907208,0.8872616430983442,0.0009808373205211253,0.3224307572890329,0.0002813960955933233,0.17557278753324146,0.07721575049819647,157369.0683077852,0.1910455762050005
92,1.2116488006758972,0.8641837258624063,0.7840828803826465,0.00045747114639976805,0.44734410516385337,0.0021088952367571854,0.21369533160693344,0.17483807481086167,164364.03760346584,0.16803608586191343
93,1.7302547110421331,0.8031367404308589,0.8424466095054086,0.0006501868159266934,0.5184709107928802,0.004276472549172876,0.26483554604206666,0.19384072611484346,116338.87211816784,0.08087224375430978
94,2.1643258198764284,1.0556410856006182,0.9053340560894876,3.686320073784889e-05,0.0876314109498533,0.0031926889825877386,0.28023227469507417,0.1437434850445966,97999.33847200796,0.126001879504531
95,13.564621266261852,0.6590658758299187,0.821811740073277,0.0008727066533744838,0.2940232034139382,0.0035006056976868488,0.2758560155126215,0.08679429438462515,149611.96400855124,0.24948518459124308
96,1.5617691492897812,0.8249046538651889,0.6509494284947894,0.0005316351518306114,0.3612604340537652,0.003983345422016671,0.09249591226702435,0.058673555193041765,155537.2158194654,0.05919819373544255
97,1.5788392984353252,0.7444978751137878,0.9194901556082442,0.00014397460240838115,0.3036324523452486,0.0013444889631263571,0.11383167703978851,0.12394207370748307,164500.75183738256,0.06579367013199894
98,1.6234782607866243,1.0065665314194476,0.6552914677251254,0.0004422880538202107,0.24006109344369492,0.0029791013551194647,0.20973467559000303,0.18024188471977662,156555.96923701756,0.05187948629097421
99,0.8764914094072073,0.7195301994653354,0.7346426371385709,0.00048372485299815696,0.180463136060166,0.0029024211925186205,0.19370298254466128,0.16906078502851973,90011.78692892415,0.13486178769217955
100,2.09691952011916,0.9949378895572083,0.6960681330623797,0.0005663630879387434,0.4271897210037066,0.003748877321710093,0.06226106269399999,0.19558889691537254,95427.69046599232,0.24853840872537952
101,1.2735477694837918,0.7717164908755166,0.8796010418276595,0.0006074579331661017,0.2437765257094241,0.00321942760222887,0.20522279078257605,0.1808310581787451,119607.27438286445,0.1712812986152949
102,1.6637366528984803,1.1030022701775097,0.8198868362904144,0.000903500300368895,0.4054873348897875,0.0016137711313679167,0.1602057975407029,0.13183630806335075,146511.40520048508,0.18555289172467188
103,32.127150152110055,0.7770662709774931,0.86161830272843,0.00017646443037386234,0.12268788876073095,0.002743098019023663,0.292872395302835,0.018026675149243786,147883.17215270858,0.16591476107368056
104,1.1516134776012696,0.7541820507379573,0.8886414343898426,0.0004823659820438675,0.49356867158657153,0.0037581408185135205,0.13467881345047156,0.16609452391347948,169618.43693780364,0.156170474740557
105,4.826419191374705,1.1799001256776513,0.9010492089145876,0.0007244924953634427,0.5889682335300469,0.004839621761770159,0.25114691100514047,0.028151403001176536,175547.1951442653,0.07303394148995189
106,24.213762545662323,0.9219433849614354,0.7591751097068561,0.00067315555349188,0.41978743854305717,0.0029643444490956134,0.2556043253066936,0.0027837310201802357,154881.8362306725,0.12315500988111328
107,5.530759037858467,0.6150147897878894,0.9094821958251982,0.0005618459748676291,0.5533907498087377,0.001184699280362551,0.06580426029004886,0.046764380442316636,73001.53226390768,0.23805837835591087
108,17.960076844194848,0.8449775134772476,0.6489219543775273,0.0009463152713490644,0.21740052139580285,0.0025138606329932083,0.0742979996554554,0.06043803490585005,169126.51661134703,0.21477107027808956
109,3.488805056722545,1.0022917313101027,0.86009904253311,0.0009460281116936528,0.28051971437809753,0.003737118172350047,0.08863072560245876,0.09072875137777853,76279.68584476039,0.22745186170570048
110,1.3144534998145492,0.8448695314186203,0.9330325338833707,3.368357056819186e-05,0.25379147730393947,0.0022725771216974377,0.28763879246285673,0.09786940755792291,71882.59616526341,0.1329769054873614
111,1.4289581427656335,0.926679516889287,0.9422448853082164,0.00035931516737110566,0.26897680350940517,0.0010300619545892899,0.08053992977181594,0.13713605309625707,71922.55495273563,0.22109003866119092
112,2.205222125249508,0.9850226803399305,0.8090010858318407,2.233609728163426e-05,0.48273702475003916,0.0012934875961037157,0.08148097132701072,0.1325537476123956,114566.08422846206,0.2196066376927362
113,1.0559015536689407,0.724294422207995,0.6755829731715361,0.0008698257313427753,0.23070775438772673,0.0008230154817130742,0.27513275890793953,0.1530314751777169,68233.21833892271,0.16291559518159265
114,2.4571471482268903,0.677995278866062,0.6877289688548434,0.00017532262378049208,0.4135817034285242,0.00022632273395237196,0.053715081807677215,0.028937596064101602,163008.73516562115,0.050567110296003276
115,3.492450858143485,0.7045477208437063,0.6183396562514117,0.0007419763388971954,0.33934703962882684,0.0037537598476665786,0.16906149135581255,0.06475429239240449,88551.79273085557,0.2079969328469508
116,34.41346883077907,0.9023032138714928,0.9308954750395372,4.4321671862272534e-05,0.4807748477892087,0.004348206448023207,0.180362803678271,0.021810802000769104,121588.554913103,0.20560340786284054
117,17.08620362297784,0.887389146599018,0.7405660390793961,0.0006864113985661706,0.31964786977932386,0.004557534062664624,0.06837267894161263,0.012165081498901165,175683.14197464345,0.14160850441953643
118,5.160438141074371,0.7650095997347719,0.8215768535053554,0.0005488080776143122,0.22885199382526733,0.004973676003718525,0.18263920935783112,0.013136446664022784,132995.6908360128,0.0661580954821584
119,11.929111296054945,1.0210676511276398,0.8984774580534511,0.0006512657482164242,0.47292950155760616,0.0036321155916222356,0.10375576658187423,0.019835692335808397,132651.21498423757,0.14074308351509435
120,3.106744781834917,0.8720993417444683,0.7455963775915233,9.599075343635524e-05,0.2847202034435269,0.003359028528995513,0.1435752558588842,0.06778632376703504,87419.22892375012,0.1403109831930563
121,13.87900857253153,1.0990631330849125,0.6326305355962871,9.746786813321985e-05,0.4563377991687936,0.0040776694978592225,0.18909268390383754,0.01342666162732955,170758.20428812614,0.08052778495374475
122,6.935133673156734,0.6733387712127356,0.7237593278718186,0.0006656751794829126,0.462656337638313,0.004353651529458418,0.23026516968653737,0.06592919628324101,127390.36967904869,0.1672930165478954
123,17.221180459886938,0.9467511110339129,0.6744585819852021,0.000657079566685164,0.17333467800916105,0.0006302700714436065,0.26134335465033626,0.0703292371386298,132049.21094696125,0.2436797250622949
124,1.3386652833121484,1.0843328226914066,0.8958043064649253,0.0009745720555235826,0.5001347727473683,0.003106509074623777,0.21067479095745784,0.11482000086629254,151512.67583242198,0.12351221012307004
125,0.76961195459325,0.7604686350924663,0.663145625186299,0.0007029960740927392,0.21994157885645055,0.0017651408182085661,0.051526447350914675,0.1658921579919326,171490.11491939236,0.05525076629071668
126,12.421867766903853,0.6851247924907612,0.8216102044294298,3.1626441282525005e-05,0.46036146910313863,0.0011541511121642037,0.1549581234411258,0.08015686879990312,127958.53137136516,0.22397254130728766
127,1.7923582206297257,1.0661013719800445,0.798657744815039,8.587208293720212e-05,0.07893485453403698,0.0008713084958250504,0.20445954548150763,0.14431919354853465,104406.37109724047,0.11817919635386656
128,1.5714165434688028,0.8913970229345978,0.7547154653442226,0.00027389367752040473,0.4652187290176038,0.0006577057897399886,0.15747840834947258,0.13238773856165226,92652.34122554628,0.18479374212262262
129,1.5561365953241313,1.0002795352418097,0.6158960769115496,0.00039586813269154136,0.37962872631944766,0.0001376667209094261,0.1253548405046092,0.09732655067285018,141418.35057121597,0.10664929401608987
130,1.8345366331768718,0.7968734135627047,0.6027054672992591,0.0007472671093063381,0.14663214103171324,0.0019630164840046573,0.2259178158456659,0.05110390080429186,76468.17663087924,0.09224679584406247
