trial,score,deer.birth,deer.surv,metric.crash_ratio,metric.peak_height,metric.peak_timing,predation.predAtk,predation.predCap,predation.predEff,predators.mort,vegetation.browse,vegetation.capMax,vegetation.vegRate
482,41.13556799492169,1.0755754238397308,0.6486374374947184,0.8746411246702583,1.6716557912533894,8,0.0017361679166705728,0.5087179038156507,0.008056842274152208,0.23767434362097117,0.31407588261270447,260475.03575081198,0.38515217049124306
483,3.9132898122435753,0.5000831117554353,0.8913822987972263,0.9,0.4513697614137709,15,0.004239808468669162,0.3423021796624951,0.004718519654678061,0.03390904198029545,0.18214374934385338,163138.25406007178,0.2258121599495429
484,84.57572741745152,0.5082193396186998,0.7066089503692321,0.7432621527404869,3.834340756977527,1,0.0014649666037054377,0.24653308449128475,0.00012181895080738697,0.20561262196770577,0.28624024227087425,383026.4037977998,0.5540321534889912
485,33.1288328934113,0.6469425457972598,0.8538165699696212,0.9,1.5747635408923055,15,0.0019489214876310533,0.3716043512337175,0.002666653740690178,0.22845250989423554,0.23685124777210997,259377.39476467695,0.25292416274901935
486,1.859994800190204,1.226817446384818,0.8286273393816892,0.1,0.3896325805045202,18,0.001423741934939928,0.681487858311479,0.00809764605853542,0.22406482196122623,0.5459726420635709,324652.25410451664,0.1513414708137507
487,14.150138967582288,1.073203438593512,0.7965101186732073,0.8929047113050462,0.5810416214562597,7,0.0013610345851928947,0.5793407132342205,0.0019185049533129114,0.039115836706088286,0.17375717957477127,138370.2972808457,0.5135543938010464
488,1.5248314545452513,0.5920461397908857,0.6292136637867899,0.9,0.7341948655471227,15,0.00357612211308527,0.6680410098804047,0.0023664644546617566,0.10082133603781962,0.1115625588849154,251190.6409791252,0.039282922611628183
489,19.063256210796112,1.219516116742463,0.9790224541594877,0.9,0.9975401942983081,15,0.002318690493783545,0.722711007125501,0.0033359740380065122,0.42646676065599687,0.1869460111218333,189412.11323796038,0.3012119363854897
490,2.8590171748846345,0.5642462252741511,0.7256704527673854,0.037431539893326676,0.17766965782325816,11,0.0009613653684858007,0.7653083947492207,0.008181644703795725,0.4192784622753357,0.4653917464275141,97932.2702086057,0.5714699846222386
491,1.978666356250434,1.194102799724601,0.7126212522286016,0.09999999832812044,0.33456115348698734,17,0.0036882262532612667,0.07848374783473382,0.004635304621357184,0.3923681048613886,0.14937741630434045,325806.61467238073,0.08195731814960473
492,5.6065491606271,1.1132980880520678,0.6498124954803535,0.09999999983786788,0.6016956483161234,12,0.0016156544108202895,0.5847896160110945,0.0004697498601675741,0.4705878341071499,0.2836953269949091,394277.0724497965,0.3174720808337975
493,5.199307061059204,0.6788512686221598,0.9260093965009004,0.7447535226283596,0.13747539648386708,10,0.004318356499915127,0.23512001169683744,0.0011736381701965633,0.32746721397381995,0.38311200722521427,161060.07690722845,0.3173464892213307
494,2.4922651101935585,0.6076846328096648,0.8787890144935464,0.7686231546778929,0.1664967366396381,11,4.514481451876604e-05,0.0856943636679311,0.007845578640498046,0.2533772190179755,0.16566002630306867,133555.31405065153,0.20146295770175712
495,1.5020195208878238,0.6419286105776376,0.5438727451060222,0.9,0.685280224413265,15,0.0030934149697604873,0.841221466840833,0.009969882374686179,0.3238121951984212,0.05368794164980466,198847.57225703477,0.3617652475196514
496,1.8135955158601444,1.2123196199286914,0.5603971796793087,0.1,0.5003548586445888,18,0.0011637568169648898,0.8844243543192586,0.007896190166579392,0.3856478359046528,0.4207968840138017,286263.9669273339,0.04526732764955927
497,16.427299158626358,1.1203249822556378,0.671920398680207,0.2705418254269223,1.6080385908882002,12,0.0006740935027178808,0.8138635876295363,0.004878756224967006,0.2356250019575778,0.11577917943009508,220390.04739091115,0.48525997218608563
498,4.3566541126591325,0.6679640560541934,0.6668790459287675,0.9,0.533890474285664,15,0.003662145849408503,0.2840257934295577,0.008321928454241644,0.45980278092968163,0.11386550173179086,303052.0879986095,0.1838816119001292
499,8.104869264387029,0.7661053950896612,0.6264076490698074,0.8915715278256008,0.3024931321584394,1,0.0018358799786691953,0.050611854415612056,0.006398359321313198,0.20815047774329135,0.09301528684519618,102040.50667557101,0.3371669829979733
500,0.7098124480999857,1.198414911018145,0.6146175479436902,0.7850115794143719,0.620208819404511,17,0.0036051573116382745,0.6095460047728469,0.005412617389854378,0.21212069488494575,0.5140975730005287,85990.35410817766,0.11946523115731845
501,7.218528699151733,1.051735318115474,0.6548480191581411,0.8164741214088207,0.24178496446995618,8,0.0032046991969604736,0.1438945139334935,0.005255845364972693,0.06133952625524484,0.3308806843495287,239215.73106225513,0.31920116359816686
502,3.858109457262886,0.681871125819904,0.7329777378736138,0.09999999999066533,0.3513272406112749,13,0.0004942185564493372,0.5353603541514942,0.00837118028973459,0.3392229913939351,0.5240956665483434,121527.76522311874,0.5027640811599919
503,61.27142235681117,0.8297186180848666,0.790857739631576,0.8657378098042259,2.256352528674763,3,0.000354834367770135,0.8406793812876934,0.0021269440302603398,0.2609605856712888,0.15356311820038684,304420.486903908,0.3202346039425029
504,0.37807127120199135,0.5546301694574464,0.7678495469456104,0.2252685557410147,0.5510826139266162,2,0.004691250166570454,0.40356022230329014,0.003722233076041812,0.36296387894005333,0.48061196940653045,105586.17703451905,0.5349627218464452
505,10.972482027004494,0.5633493166492197,0.6458741834566666,0.8921762132531047,1.1171199443563316,10,0.004723045108295174,0.8664987336215562,0.0010163365390687424,0.3708308084203188,0.02439189136460571,165061.00303893286,0.4959493501036663
506,2.340270539902753,0.723886726148612,0.800156025698793,0.023613186185764218,0.013481844310497981,11,0.0008949000091987712,0.6868152042807666,0.004181086772484915,0.07959166549260319,0.31571521307621825,140627.33219413622,0.3236800203274588
507,4.640233842219995,1.0987181192961892,0.9237555292991485,0.5167205445508833,0.19762369600445934,15,0.0008344631898582855,0.20333705781005795,0.004045493877468207,0.18863104916393741,0.2752323554570246,194548.2770788492,0.38678833693394477
508,11.920182316960025,0.8170916677432989,0.6512743981483506,0.9,1.2417232771047724,15,0.004957319221595325,0.3259559923270785,0.0037486091487319443,0.3891666529150545,0.2658073019989727,399498.74305705004,0.10332410898060557
509,4.812482792010584,1.0068302325238556,0.6026855053009857,0.015941338194632185,0.7879863324431883,11,0.0038286582440616073,0.8372248842037588,0.00257818681547109,0.48197633454672717,0.3650480221542234,312277.6587568543,0.26404696291261487
510,13.469200606612123,1.3846608240606928,0.7859661567794172,0.9,0.7470664832490129,15,0.002588287989522226,0.8944002081213583,0.0030533244566273675,0.1711569620122416,0.43578796700237493,207068.97974060924,0.27402487550896715
511,66.14860596621551,1.239745930202403,0.831065208276525,0.9,3.569136879116247,15,0.0013801477051496567,0.5206136802925225,0.005585414700792346,0.4651835515995141,0.013020822874559723,353830.53616262594,0.14091315505463967
512,1.7858359348080295,0.624567374128769,0.6761997886525106,0.9,0.15773253686965544,15,0.0029109874539461704,0.24804502627109926,0.00812018865598745,0.07319540700412513,0.21339345197129442,92075.61602680634,0.10128172386906596
513,2.143900048098604,1.1512224740700634,0.8805940132708543,0.09999999999870937,0.2064114439804756,17,0.0008649260030361848,0.7518494577271526,0.006911471255446497,0.30082925703504804,0.4405595723265479,373722.17707022966,0.2458809666018807
514,93.97458705859385,1.1577104257606494,0.7766161741550426,0.8193957950563303,2.859787106038022,10,0.0003928477409163079,0.09753430249982149,0.007720469961517877,0.1935271972678786,0.18023595230596479,270473.98481906566,0.5455168288667857
515,5.617775176617742,1.282807862709098,0.6088244822538328,0.09999999999999602,1.027307781421869,14,0.0032640695262101745,0.5619563891690611,0.00016377209057790503,0.3953867505277022,0.5206986581707321,213286.9480377342,0.4921136030274599
516,41.735563657911136,0.9859367564948022,0.5717984092003046,0.9,1.8690342288426876,15,0.0025122568514309405,0.23767759859724236,0.0005526721507509838,0.3738419295755224,0.024709351298137915,177530.6857213577,0.2356673076893053
517,17.273126757330385,0.9542564115008313,0.6066011015126789,0.8999919339514969,0.982178243607168,13,0.0014492702542688572,0.385174043296356,0.0013652810014402367,0.06879620294013385,0.3570793147769042,222597.19551286742,0.24180079566623075
518,4.144657040624338,0.5765710887214118,0.7408750954907815,0.8555110400326136,0.0278568117340334,9,0.0038692387702130055,0.16081889866089802,0.0013919640990732519,0.2928692033373639,0.23951477972816512,95779.55138242818,0.3471499484012713
519,65.21607912647904,1.0543971538347816,0.8531205219897549,0.8999973398621592,2.3940044654182344,14,0.001231606079615312,0.11089738328992216,0.0077788803929772525,0.18200347134341927,0.11765958023593245,288719.500473334,0.29783804888455634
520,4.099947165428816,0.8811865421290761,0.6671877712863317,0.17121830728832807,0.46441516357331014,13,0.0016040314450819215,0.55479557668491,0.00029085796183592704,0.17326485834680475,0.4030485320698412,108670.28740055527,0.5552414677280989
521,14.65047286925971,0.8979890947108263,0.5699928680913332,0.09999999999998173,2.402493560790518,12,0.00022486531588140058,0.7454461321120422,0.00203686787537727,0.20569577145066759,0.594095509362799,277190.71822544106,0.5927146310086002
522,1.6494863150081729,0.5490842120255788,0.9554916392123787,0.09853591394004899,0.7851590942980797,19,0.0046336851106979805,0.7884394988982233,0.008210332866478463,0.03645464756591275,0.06742304447106255,352884.5264573441,0.45706293172990664
523,1.264027071994194,0.5204733036360818,0.6003245797396171,0.14734880845827053,0.7307299799708247,19,0.002690258286805977,0.2232311499451144,0.005256495520591986,0.15156926161003131,0.27003694238300757,115608.95754127036,0.41933918278310933
524,53.613074890717364,1.1288797088074274,0.5088264860270262,0.9,2.1630784468072526,15,0.0029152332141604157,0.6139990906996967,0.00048264597461961675,0.11005023411103876,0.08480845255436509,313575.54672313243,0.29498553490336815
525,2.1095711017650336,0.547776723790651,0.8142837784713858,0.09999999978803406,0.36767721832110006,15,4.216670915451384e-05,0.38034837515143227,0.0027495382718493583,0.43047898403591156,0.37077886583483866,332540.31824237504,0.17756798921831451
526,239.67186373032857,1.280669398569033,0.8117173494810697,0.8949516317065754,5.056335719329246,1,0.0011562275163790165,0.3735960225184207,0.009767288801904049,0.07681374456599255,0.011446994360516504,356570.3275391851,0.39945922026432523
527,7.043837070803309,0.6677756486757671,0.7403123949770618,0.099369231304119,1.2557495219568795,6,0.00229020231760783,0.8373974770724685,0.00026381015923273806,0.1462743056823831,0.31893638709792793,357367.2785689983,0.19611902189218003
528,12.01055334169281,0.6413047255317494,0.6664543533956218,0.18486598235070997,1.1409301037700768,8,0.0017598894547947717,0.5814463247133589,0.002400237418786767,0.4897748056049367,0.23603989069636483,186742.28308184823,0.32235506467452074
529,2.522728569665879,1.2908095467720444,0.9273930013178056,0.09999999999655124,0.04349216829718993,17,0.004074385759072846,0.0750460136869266,0.005571646548388215,0.16169110697525638,0.37547541822945785,339805.71523191856,0.3057383620945228
530,1.560549337282886,0.5790155154235712,0.6834594184901159,0.07599388758580491,0.7924318601301709,19,0.004803048164376136,0.5705811343475897,0.0062739697749235246,0.13689114940275748,0.3941590553697676,367096.10079013486,0.09950782665352392
531,1.8703813614142566,1.3187618542077542,0.6580566744178623,0.09999999999999999,0.3938274790422061,18,0.002711397639153859,0.22574368346185797,0.0014288364416454391,0.284436298619977,0.5823223038571302,128879.72933403251,0.15181287682063987
532,11.148008630583476,1.1346227490065905,0.7514266320808984,0.5641396129355741,0.6262255311332384,14,0.0006766948429726543,0.8963329301972074,0.009758980245232562,0.09822162559948057,0.18539903769730962,356028.0517056218,0.4820619849068152
533,169.69287852134357,1.001606268284212,0.9553287507990855,0.866548445400116,4.002479016959212,8,0.0005923772599405349,0.31995795081253436,0.00880239931008184,0.37172738063228994,0.19049772650516347,373475.8786154936,0.560487668389515
534,1.4155222469907585,0.8701265869514143,0.712642153783833,0.05434466422319471,0.7681725515285455,19,0.004668875737693769,0.8100105791637323,0.009335837802637213,0.15868419737681608,0.2484240932518073,361642.2080347443,0.4616066574158191
535,11.564844716634058,1.186202735359669,0.7937511668811315,0.8932644800060506,0.4438880567964274,1,0.0013346796337158958,0.5319866289981284,0.0023475679198934796,0.13912579110658774,0.11084789794474038,114166.85850988835,0.46967365213394774
536,3.949423451453305,0.9289419980397668,0.7411158019762214,0.9,0.08798219424775947,15,0.0030237564421339565,0.655216258780161,0.003770896041248485,0.43050083325882504,0.41288477083962966,194963.62705105642,0.415552952255233
537,12.030107994149066,0.5290065979043412,0.8669786499815526,0.8835597258264511,0.5503278050960166,3,7.556379512855923e-05,0.2793798972492541,0.004159788020807612,0.37891233098156274,0.1159558976871061,124004.0711493167,0.29995290226913746
538,232.5984791001011,1.3343928855600145,0.9731012670014567,0.8931579815701582,4.648639241665085,3,0.004335711448691697,0.466451463734234,0.003282711486700254,0.24504611683760466,0.03968179454093361,322488.5087122014,0.5930636163031444
539,20.57806677883355,1.1617986019096944,0.6825796010024581,0.9,1.3968729998305682,15,0.0015648310083117819,0.5697791434695442,0.00743755515434405,0.30908872665461085,0.025095765030070893,209557.3658376091,0.15560246610833595
540,2.616912326544336,0.9685841821013738,0.7167726044305578,0.09999999999993682,0.10940531421893786,15,0.00413513700324592,0.0860535286077331,0.009958571896664279,0.2737902467161305,0.47215191739132384,360250.5509951414,0.3198860137047048
541,2.3554383392097282,0.9645140147853186,0.8027113054845058,0.09999999999750465,0.18582481261129608,16,0.00024695259818178963,0.2975024578990101,0.004010496919972865,0.1731404494764521,0.33462056988804567,315254.4260960856,0.2434106060151761
542,42.48756237138594,1.051820851319503,0.5261824000714527,0.8593439876516937,1.634363818674995,10,0.0025850897665055574,0.17090367595882788,0.008307440369045065,0.242298101279938,0.25347730947026487,227631.09246846818,0.49829639448739294
543,2.356017928547095,1.3440582119293154,0.8341347880831018,0.09999999999994504,0.03709624924060743,17,0.0006769657176147177,0.4015254093329741,0.0045363142557283895,0.11407293210349932,0.46723868512562383,116214.9075979504,0.4363616069807715
544,0.6364233998196369,0.9092148868826158,0.6200395011570744,0.052376203451808996,0.32744473296349924,4,0.003458741282940342,0.8210880935545958,0.007975037913633439,0.3676361182677246,0.12115920282549457,308043.00521801686,0.35828613042089585
545,1.7549974750346726,0.8266490502415291,0.7514323069117514,0.09999999969778066,0.5431986275381104,15,0.0019207448276207279,0.7224066051014715,0.005141081192270827,0.4763843278970781,0.2696390508148331,116532.78042370488,0.08289108793290574
546,2.048254899768685,1.321027500939919,0.7714359576868012,0.1,0.266657343806148,18,0.003297821937839919,0.17757627433393502,0.008694744447908128,0.11406737939643627,0.460956194270633,201794.24296356697,0.23342039253342203
547,39.161369131414844,1.1917673801248483,0.7142039523915548,0.8633158124982174,1.5307029476292866,8,0.003132451021882816,0.14992088164210787,0.001359131766530253,0.12534030148133973,0.18571098326218907,214266.14119544553,0.4301080178489773
548,3.1288068894034162,1.2698699507771285,0.760880556610064,0.09999999999899584,0.14182477858272496,16,2.924986922082002e-05,0.8002974824566154,0.002416889622493794,0.3067652937766253,0.27518559469712195,160995.51203777257,0.37731059351253154
549,16.164792114267442,1.0400918938660302,0.617462322290544,0.8909813251360739,1.234887968158179,6,0.0027369343771109405,0.5768011330391475,0.005597609050275443,0.41786867721073084,0.04764295042104969,211248.43702763403,0.2906700739838608
550,1.7415774845395875,0.5330489466401709,0.9098380578724101,0.09999999783548091,0.47297865106811166,12,0.0033351492164595017,0.7623122704237152,0.003019493389089072,0.462580808186682,0.39196612692931215,127441.97381750091,0.038862091966387534
551,0.7568210821987734,1.1048814457352645,0.793323082903354,0.9,0.5723543246446153,15,0.0034577223335942936,0.5557236383590117,0.00788371041635918,0.11338705565152937,0.10694903505445368,213426.21563371463,0.03892850402179143
552,9.031290445139003,0.5838136590395926,0.6436613511663264,0.09999935673245411,2.2140756439112406,1,0.0018431628426626332,0.3720984488518911,0.0007232834443189036,0.23084220451381446,0.5588878916316034,265269.2135815349,0.27864931853195674
553,21.406067361755436,1.1251574946453209,0.631720900520832,0.8946054320416547,1.0004928957530577,1,0.0026355001406564017,0.4959492778656524,0.006973503498584457,0.3176652601163592,0.08072747344683062,173706.46827415665,0.3347779388599564
554,0.6969434435620345,1.3884703373827245,0.7321582319405345,0.6527021777217045,0.5704170530509781,19,0.0034434270641325987,0.8438079235699558,0.009863470501323909,0.16497803278800244,0.37738715944713325,313513.12632405746,0.07448831831743248
555,2.8956611053622368,1.395521902001796,0.6698496052996112,0.09999999999997425,0.038743507495158556,16,0.0006490008312027358,0.5282391870166165,0.005221072711835713,0.32697307552351296,0.3152347351989568,181276.3387195111,0.3692183180913388
556,2.4428767129951683,1.1377283607530537,0.9700436765917138,0.09999999987403978,0.016737283748762273,17,8.403795670543096e-06,0.0703887778904496,0.00627333438677705,0.08542509024299777,0.36564345463836917,137570.3141299812,0.3005776276939244
557,23.21660579059095,0.8726370255719347,0.6602202833282353,0.09999999998753385,4.102418850371383,7,0.002802297316836674,0.5918780120498481,0.0001624078163813962,0.12455795529714239,0.5993922043500785,335860.59240176197,0.5103611752564101
558,1.7024336630064474,0.9560206643864082,0.6554834429038736,0.5572996397697486,0.2275581142519781,13,3.11532465452465e-05,0.6329604203499143,0.003446547773038527,0.37046642212117553,0.18466352954633825,332862.5609107877,0.1761597549178178
559,0.3642313700229958,0.7974633488837091,0.6622096905313006,0.08103011936191155,0.21528731894733166,1,0.0033625285503514246,0.8287385951975389,0.007982681119097803,0.3334565437123501,0.10537745294279863,89317.5621796674,0.3734360723679257
560,23.71870159008067,0.9832707904751281,0.6608526341765049,0.8423563103591579,1.1203577830119906,6,0.003920053171526089,0.4018601055340579,0.007438717229347092,0.42249969590384073,0.5352349960739509,280704.1560664604,0.2940823586410128
561,1.2122638332820521,0.9822969281438483,0.5999659856941615,0.0300635510753689,0.7309785511535153,19,0.0034276237550819708,0.7296050334629303,0.00888589322170644,0.1961899039977798,0.18930170486201583,311988.5293917599,0.1866128105172228
562,45.41856634039166,1.3852568919786563,0.8007252068553203,0.8932511053008338,1.6213855377069348,1,0.004212107671791795,0.5353343949827233,0.003926184425237924,0.30974017750409966,0.018703898813511775,169747.20916924273,0.582071842537
563,2.1624019841414985,0.7830494585548045,0.5151815436059144,0.013258528518268947,0.8858899083621649,3,0.0020696409045267514,0.47249626923718613,0.0024145403504167236,0.24239597491804515,0.42315971042731165,320492.86677427625,0.5201102773963132
564,1.6158056682373763,0.6010081450402298,0.8767731119539559,0.09199292015335744,0.7900094066282388,19,0.003889063062108241,0.8263507692419998,0.004465552225222045,0.04171934407608118,0.18139097917830677,149164.7613646994,0.5709287823628704
565,38.84953959791168,1.3312730911010857,0.851571712042853,0.9,1.8090139841583959,15,0.0026183779935400066,0.70920322781978,0.0014757857271011162,0.4397455231560634,0.11412700715712855,240017.37869758075,0.29477128277662334
566,1.556388604933699,0.6194454408039778,0.847793903481552,0.05610735887774146,0.6976549388462361,19,0.0022971123688649182,0.6566257818422367,0.005247331488524139,0.03193163854003856,0.40603037324273733,380167.6309493699,0.4950617255981366
567,36.51163700744135,0.5783683024343905,0.7241004331917258,0.005444578302387898,2.9435573481384942,8,0.00023117578023644196,0.4924910552893068,0.0066068936524411245,0.17686597601000753,0.35657254847232295,299856.7458346463,0.5600790329722887
568,8.15987619402171,0.7887923328615721,0.5924219070192601,0.8412709683428631,0.8918298827745201,13,0.00138360936857099,0.3212773219262736,0.004439100446385773,0.085295894206669,0.5352813506566539,179885.7274981757,0.3507603023015808
569,11.585953041184954,1.0606504664097964,0.7467491177405428,0.9,0.9985308499783827,15,0.0010332836091769657,0.3477704172354997,0.003218924872927132,0.09653170953199691,0.009154030494234156,167563.80346884823,0.09809922645183386
570,13.658608578371934,0.5641185840982184,0.794366184087669,0.2552889088449867,1.2945084154277757,8,0.0016940250932024063,0.42710049259004923,0.0013442363205438642,0.25124572213401963,0.14689504431758063,170645.66272278532,0.4255686807212358
571,0.698200773055523,0.8838191706890246,0.5859118367600831,0.23911093888218557,0.6980817528553617,1,0.002980808751977487,0.5538427903134382,0.008369935317834785,0.3587017849798727,0.0322799254333358,113896.61403560553,0.40854260332710324
572,13.0698417143831,1.141608816255348,0.8220177274082892,0.8063382108346888,0.9372581604044605,1,0.002667657902011192,0.8776296055642246,0.007569642208934287,0.2488768206302894,0.49046518742209877,179981.00836833022,0.37362604923410964
573,0.7552048250749576,0.92144831484211,0.7186804019584359,0.4633379828221039,0.7040664399899426,19,0.00342254763503947,0.653683516767021,0.0046806958141321795,0.13889628041759644,0.551813425266442,340112.32567393896,0.08775921542063753
574,1.5621948093826223,1.3215754496090442,0.6881969208122005,0.9,0.23732159648343396,15,0.0034982232981016002,0.6154035257606115,0.007898348128161403,0.44472982840715125,0.3701652523490164,355550.80865788664,0.14203872781094748
575,1.5682341824957162,0.8162967386155342,0.7213960081783518,0.04721092053242082,0.35937030593828545,10,0.00085442232323919,0.702750287550115,0.006064180302754407,0.0898751809353854,0.28520061722198303,89684.5223077898,0.27743700994274745
576,1.8449475991993871,0.7932827554683004,0.8117366781386994,0.9,0.06232689545958565,15,0.0039622584822359645,0.5028337310390817,0.004038123924105113,0.22431769566335066,0.47805466401717644,341616.9255120113,0.07073000408228282
577,1.0670445276143439,0.8454348128993358,0.6635427959259921,0.10744711590560105,0.7130041181081562,19,0.004069671566605212,0.5523246691858487,0.007853924067341105,0.2346162427707706,0.584335038732177,255343.68552928037,0.3763161549253592
578,25.805611171352023,1.096351031233703,0.537389313242556,0.8681136855279543,1.7507959523482604,5,0.004654350863752426,0.5380600471886691,0.004891971549671236,0.30831667348858327,0.14169259148725324,254248.6016610459,0.4745227946482486
579,2.3039420871323175,0.658556601980568,0.9588240542619002,0.09999999969918472,0.17739491556424036,16,0.0003485033703297137,0.1424329387596426,0.00814996386382158,0.39253138806921906,0.4932138313884268,257628.06438840364,0.2831159762440106
580,1.6542234067168635,0.5814797043491198,0.8921761231622102,0.09876274246029076,0.8032335329485155,19,0.004436364052102335,0.8177676040063816,0.006379521559237701,0.03008664001395198,0.3960988554126719,238174.44716689372,0.23355749788262592
581,1.8989974887540229,0.850984394207708,0.777407079150056,0.0999999999992048,0.4852522748808991,17,0.0009787352675773616,0.6292892697886493,0.0032001472866711503,0.2980299116920152,0.31875349264518876,127749.25816768267,0.09656795889079582
582,3.7897079098784556,0.8912543300242133,0.9716385456864283,0.09999999944822613,0.5286500868022579,15,0.001721650999839985,0.12589429389922263,0.0001307865614766842,0.4936181747905851,0.5659999784976683,177456.04257226374,0.5487905164878052
583,3.1636517584592836,0.8323006042165169,0.7634648655697089,0.7631133374771176,0.07539950675619533,10,0.0002661099922263331,0.6478510057630071,0.008216495172217692,0.19884497636227463,0.17651079772000258,120817.82305837912,0.248476475478006
584,140.8176642974812,1.1319996940430066,0.6892487953610931,0.8915063989982118,3.5197549681969593,7,0.0015909774844386606,0.3753711726153474,0.0038465721985708246,0.28620583034509084,0.14114470227829584,357017.4837855929,0.518136225391205
585,68.24432483849878,0.8461355519219852,0.94375138053997,0.8852971313926757,2.2890471889170283,5,0.004199893452290214,0.1811271972596663,0.009974687627954185,0.3449310585037477,0.11293610284665931,231958.85214583602,0.4008676605843899
586,11.991111207191254,1.1492053091257795,0.7336166417286158,0.9,0.8526946689346916,15,0.0021839572112365637,0.8916849957064493,0.0008924012706826749,0.33185416280323676,0.00942467962501592,102958.7188920718,0.08922369440529956
587,2.1041533976839846,1.0439865614271158,0.7043380020496195,0.09999999999998478,0.3336812994469593,17,0.0008993969867992742,0.48300267726559915,0.005542897802291144,0.24152151063692504,0.47335705471958445,225929.169401127,0.25535472510375173
588,2.075004343684733,1.0201446507002507,0.9064658656033755,0.09999999998937939,0.31376390216211864,17,0.001184131461406454,0.47646948418664087,0.004137836245963843,0.2866981423712194,0.3627439543936997,139453.1307811066,0.2196312660216327
589,3.0292205795206137,1.1343942882993872,0.5543188974151687,0.09999999999339042,0.07139181118219567,12,0.0024079237770006645,0.6369226751331512,0.0014637704250614744,0.3737077960179134,0.3408897466209596,393034.70382181415,0.22651231489883739
590,102.79522176323222,0.9184426945839419,0.5375526089311484,0.479603810531154,4.202919753717394,9,0.00444963243378362,0.1251793981227771,0.004750893144869024,0.37859247201648616,0.4673218903515653,394773.8808407359,0.590311667896933
591,3.2714453907928247,1.2182884165768741,0.6499998662938086,0.09999999999998367,0.18004411108566784,16,0.00026434497356768373,0.34201424535198705,0.0077963449758089685,0.2503683408602799,0.3802125984692449,104986.2138845301,0.5766425177048378
592,2.7823661966408784,0.8789144964339068,0.96107902518902,0.09999999920524483,0.03704107494833326,14,0.003991216998423952,0.29582717673765074,0.00040149608973979155,0.4637463225490537,0.44028872846743755,230154.3654774792,0.3124712351305224
593,58.338306106696756,0.5552759868381175,0.7271170553379336,0.6917862491104789,2.7813350083007222,5,0.0008458116651513689,0.09387690207266727,0.009904130052424553,0.41018101644939653,0.33822376397450177,312630.94850783714,0.452160914833857
594,55.03373274560831,0.9550364983765485,0.9086937229052644,0.8920402099115682,1.9728299638507703,1,0.0013896050602728786,0.16265794838538836,0.002845670718240814,0.4331934405175536,0.0495061000890493,171781.00939931913,0.37834703323323926
595,1.0077324752488186,1.0325931129237302,0.5725450944631897,0.011442637330921351,0.5668834510972277,14,0.0022335425118070037,0.7366645876250376,0.002649463249639799,0.359364190109164,0.10476830859541066,115695.8093734301,0.018379775937223487
596,7.758643014203797,0.8085631958072221,0.5405127035403692,0.09999999994892983,1.0772602245302687,9,0.0007257787238204677,0.8438505764936298,0.0015837954702545805,0.26309568951873336,0.5172086568165891,335799.04205176554,0.29610192311314804
597,75.17683557409143,0.896166507552558,0.8060358399174806,0.6393172575385447,2.6153483367779624,13,0.001054678308933959,0.6742069442984319,0.0034835034086595587,0.3318627157380125,0.14276846346557417,326517.69252578495,0.5962154890868011
598,0.6264519367749519,0.858870322470432,0.6446562223777755,0.03190201144545923,0.5507164505912227,0,0.003730879651678985,0.6895636751062449,0.005348582282103076,0.20850637325085455,0.10056023805148118,117118.19661265181,0.45573551955463953
599,49.55407489349993,1.283249962264753,0.5056942592458447,0.8934089470573173,1.833707925983352,1,0.004636149019004007,0.4314975300781687,0.006801009382241232,0.4820284797193043,0.08708989857334845,231868.6658445004,0.42630860470340837
600,3.0594961704642136,1.0736817361298596,0.9589681548270199,0.8634493415377416,0.11656051874827841,11,0.0021592135001467358,0.8303357139546874,0.008590638948323402,0.18743468111048095,0.5506272846369148,93125.6368097408,0.4128970234391372
601,3.1038859945705712,0.8520383873209187,0.871112487346975,0.850432476479396,0.1347517266494427,10,0.003745580013341188,0.6741664373957095,0.00590780669649279,0.12161507177634229,0.3926059689410485,111448.57229076365,0.16758181127433963
602,28.01954133385073,0.992851299863459,0.8229448926751952,0.9,1.5823388250534016,15,0.004158531654374493,0.06016719936997775,0.0010221026567845003,0.07883642384547582,0.10794999143452863,300889.06524947844,0.20906989581773958
603,11.697658641670072,0.6737715783017694,0.511376226971378,0.8874379809053501,0.5939654333666564,4,0.00046016044224337553,0.8477296475694909,0.00658322490971514,0.4226657944314749,0.16997821145607275,150213.2242327944,0.2731058999701938
604,10.817686704433683,0.6079793988000433,0.9110915956664769,0.023319012701450134,1.7238830526561808,13,0.0006499713124007297,0.6079354345744781,0.009003977290516071,0.29605233801531805,0.4248450634977013,284186.52325103316,0.5707884859564686
605,1.4722639544910925,0.7280021649979931,0.7241386770980758,0.02165887428908618,0.7422467768712775,19,0.004680942208528765,0.5929634316669941,0.009230819138904745,0.1599002742141395,0.4173921801936462,366720.52171431796,0.5806276501641682
606,3.9173699306975047,0.7910637150079229,0.577743695190184,0.09999761596171954,0.4702806372222054,8,0.0003704483016714357,0.7105400577413237,0.003858850074309668,0.18634772634581123,0.46192830549233976,369085.2777184944,0.26192020534284916
607,2.0544221373868825,0.8965173494999008,0.7360264574745488,0.9,0.029248867610136075,15,0.004642967198012361,0.5687566022108441,0.0018254995921444708,0.2612669283968383,0.15879891147283975,385793.8237495443,0.04543460221857409
